115000    [1.09e-01, 1.50e-01, 2.50e-02, 7.82e-02, 2.37e+00, 2.47e-02, 5.93e-02]    [1.55e-01, 2.17e-01, 3.08e-02, 7.82e-02, 2.37e+00, 2.47e-02, 5.93e-02]    []  
116000    [1.09e-01, 1.49e-01, 2.49e-02, 7.81e-02, 2.37e+00, 2.46e-02, 5.93e-02]    [1.55e-01, 2.17e-01, 3.06e-02, 7.81e-02, 2.37e+00, 2.46e-02, 5.93e-02]    []  
117000    [1.09e-01, 1.49e-01, 2.48e-02, 7.81e-02, 2.37e+00, 2.45e-02, 5.89e-02]    [1.55e-01, 2.18e-01, 3.05e-02, 7.81e-02, 2.37e+00, 2.45e-02, 5.89e-02]    []  
118000    [1.11e-01, 1.49e-01, 2.52e-02, 7.93e-02, 2.42e+00, 2.52e-02, 9.65e-02]    [1.60e-01, 2.21e-01, 3.06e-02, 7.93e-02, 2.42e+00, 2.52e-02, 9.65e-02]    []  
119000    [1.06e-01, 1.50e-01, 2.45e-02, 7.83e-02, 2.39e+00, 2.47e-02, 1.06e-01]    [1.49e-01, 2.20e-01, 3.02e-02, 7.83e-02, 2.39e+00, 2.47e-02, 1.06e-01]    []  
120000    [1.08e-01, 1.47e-01, 2.44e-02, 7.78e-02, 2.37e+00, 2.43e-02, 5.96e-02]    [1.54e-01, 2.20e-01, 2.98e-02, 7.78e-02, 2.37e+00, 2.43e-02, 5.96e-02]    []  
121000    [1.08e-01, 1.47e-01, 2.43e-02, 7.78e-02, 2.37e+00, 2.43e-02, 5.93e-02]    [1.54e-01, 2.20e-01, 2.96e-02, 7.78e-02, 2.37e+00, 2.43e-02, 5.93e-02]    []  
122000    [1.08e-01, 1.47e-01, 2.42e-02, 7.78e-02, 2.37e+00, 2.42e-02, 6.15e-02]    [1.54e-01, 2.20e-01, 2.93e-02, 7.78e-02, 2.37e+00, 2.42e-02, 6.15e-02]    []  
123000    [1.07e-01, 1.47e-01, 2.40e-02, 7.75e-02, 2.36e+00, 2.41e-02, 6.61e-02]    [1.52e-01, 2.21e-01, 2.90e-02, 7.75e-02, 2.36e+00, 2.41e-02, 6.61e-02]    []  
124000    [1.07e-01, 1.46e-01, 2.39e-02, 7.76e-02, 2.36e+00, 2.42e-02, 5.93e-02]    [1.53e-01, 2.21e-01, 2.88e-02, 7.76e-02, 2.36e+00, 2.42e-02, 5.93e-02]    []  
125000    [1.07e-01, 1.46e-01, 2.38e-02, 7.76e-02, 2.36e+00, 2.41e-02, 5.92e-02]    [1.53e-01, 2.22e-01, 2.86e-02, 7.76e-02, 2.36e+00, 2.41e-02, 5.92e-02]    []  
126000    [1.07e-01, 1.45e-01, 2.37e-02, 7.75e-02, 2.36e+00, 2.41e-02, 5.99e-02]    [1.52e-01, 2.23e-01, 2.84e-02, 7.75e-02, 2.36e+00, 2.41e-02, 5.99e-02]    []  
127000    [1.07e-01, 1.45e-01, 2.37e-02, 7.74e-02, 2.36e+00, 2.40e-02, 5.91e-02]    [1.53e-01, 2.22e-01, 2.82e-02, 7.74e-02, 2.36e+00, 2.40e-02, 5.91e-02]    []  
128000    [1.07e-01, 1.44e-01, 2.36e-02, 7.74e-02, 2.36e+00, 2.40e-02, 5.91e-02]    [1.53e-01, 2.23e-01, 2.80e-02, 7.74e-02, 2.36e+00, 2.40e-02, 5.91e-02]    []  
129000    [1.07e-01, 1.45e-01, 2.35e-02, 7.75e-02, 2.36e+00, 2.40e-02, 6.01e-02]    [1.52e-01, 2.24e-01, 2.79e-02, 7.75e-02, 2.36e+00, 2.40e-02, 6.01e-02]    []  
130000    [1.04e-01, 1.46e-01, 2.33e-02, 7.74e-02, 2.38e+00, 2.39e-02, 1.13e-01]    [1.48e-01, 2.24e-01, 2.75e-02, 7.74e-02, 2.38e+00, 2.39e-02, 1.13e-01]    []  
131000    [1.09e-01, 1.44e-01, 2.38e-02, 7.90e-02, 2.36e+00, 2.44e-02, 7.23e-02]    [1.57e-01, 2.22e-01, 2.76e-02, 7.90e-02, 2.36e+00, 2.44e-02, 7.23e-02]    []  
132000    [1.05e-01, 1.44e-01, 2.31e-02, 7.73e-02, 2.35e+00, 2.39e-02, 7.18e-02]    [1.49e-01, 2.26e-01, 2.72e-02, 7.73e-02, 2.35e+00, 2.39e-02, 7.18e-02]    []  
133000    [1.05e-01, 1.45e-01, 2.32e-02, 7.72e-02, 2.36e+00, 2.41e-02, 7.07e-02]    [1.50e-01, 2.28e-01, 2.71e-02, 7.72e-02, 2.36e+00, 2.41e-02, 7.07e-02]    []  
134000    [1.07e-01, 1.42e-01, 2.33e-02, 7.75e-02, 2.36e+00, 2.39e-02, 6.26e-02]    [1.54e-01, 2.26e-01, 2.71e-02, 7.75e-02, 2.36e+00, 2.39e-02, 6.26e-02]    []  
135000    [1.06e-01, 1.42e-01, 2.31e-02, 7.72e-02, 2.35e+00, 2.37e-02, 5.86e-02]    [1.52e-01, 2.26e-01, 2.67e-02, 7.72e-02, 2.35e+00, 2.37e-02, 5.86e-02]    []  
136000    [1.06e-01, 1.42e-01, 2.30e-02, 7.71e-02, 2.35e+00, 2.37e-02, 5.88e-02]    [1.52e-01, 2.27e-01, 2.66e-02, 7.71e-02, 2.35e+00, 2.37e-02, 5.88e-02]    []  
137000    [1.06e-01, 1.42e-01, 2.29e-02, 7.71e-02, 2.35e+00, 2.37e-02, 5.86e-02]    [1.52e-01, 2.28e-01, 2.65e-02, 7.71e-02, 2.35e+00, 2.37e-02, 5.86e-02]    []  
138000    [1.06e-01, 1.41e-01, 2.29e-02, 7.71e-02, 2.35e+00, 2.36e-02, 5.87e-02]    [1.52e-01, 2.28e-01, 2.63e-02, 7.71e-02, 2.35e+00, 2.36e-02, 5.87e-02]    []  
139000    [1.06e-01, 1.41e-01, 2.28e-02, 7.71e-02, 2.35e+00, 2.36e-02, 5.87e-02]    [1.52e-01, 2.29e-01, 2.62e-02, 7.71e-02, 2.35e+00, 2.36e-02, 5.87e-02]    []  
140000    [1.05e-01, 1.41e-01, 2.27e-02, 7.70e-02, 2.34e+00, 2.35e-02, 5.88e-02]    [1.52e-01, 2.30e-01, 2.60e-02, 7.70e-02, 2.34e+00, 2.35e-02, 5.88e-02]    []  
141000    [1.05e-01, 1.40e-01, 2.27e-02, 7.70e-02, 2.34e+00, 2.35e-02, 5.84e-02]    [1.52e-01, 2.31e-01, 2.59e-02, 7.70e-02, 2.34e+00, 2.35e-02, 5.84e-02]    []  
142000    [1.05e-01, 1.40e-01, 2.26e-02, 7.70e-02, 2.34e+00, 2.35e-02, 5.91e-02]    [1.51e-01, 2.32e-01, 2.58e-02, 7.70e-02, 2.34e+00, 2.35e-02, 5.91e-02]    []  
143000    [1.08e-01, 1.40e-01, 2.32e-02, 7.89e-02, 2.40e+00, 2.44e-02, 1.11e-01]    [1.58e-01, 2.34e-01, 2.60e-02, 7.89e-02, 2.40e+00, 2.44e-02, 1.11e-01]    []  
144000    [1.05e-01, 1.40e-01, 2.25e-02, 7.70e-02, 2.34e+00, 2.34e-02, 5.85e-02]    [1.51e-01, 2.34e-01, 2.55e-02, 7.70e-02, 2.34e+00, 2.34e-02, 5.85e-02]    []  
145000    [1.05e-01, 1.39e-01, 2.24e-02, 7.71e-02, 2.34e+00, 2.34e-02, 5.84e-02]    [1.51e-01, 2.35e-01, 2.54e-02, 7.71e-02, 2.34e+00, 2.34e-02, 5.84e-02]    []  
146000    [1.04e-01, 1.39e-01, 2.23e-02, 7.70e-02, 2.34e+00, 2.34e-02, 6.05e-02]    [1.50e-01, 2.37e-01, 2.52e-02, 7.70e-02, 2.34e+00, 2.34e-02, 6.05e-02]    []  
147000    [1.04e-01, 1.39e-01, 2.23e-02, 7.71e-02, 2.34e+00, 2.33e-02, 5.83e-02]    [1.51e-01, 2.37e-01, 2.51e-02, 7.71e-02, 2.34e+00, 2.33e-02, 5.83e-02]    []  
148000    [1.05e-01, 1.38e-01, 2.24e-02, 7.76e-02, 2.34e+00, 2.34e-02, 6.08e-02]    [1.52e-01, 2.39e-01, 2.50e-02, 7.76e-02, 2.34e+00, 2.34e-02, 6.08e-02]    []  
149000    [1.05e-01, 1.38e-01, 2.23e-02, 7.81e-02, 2.34e+00, 2.36e-02, 6.36e-02]    [1.53e-01, 2.39e-01, 2.50e-02, 7.81e-02, 2.34e+00, 2.36e-02, 6.36e-02]    []  
150000    [1.04e-01, 1.38e-01, 2.21e-02, 7.73e-02, 2.33e+00, 2.32e-02, 5.79e-02]    [1.50e-01, 2.42e-01, 2.48e-02, 7.73e-02, 2.33e+00, 2.32e-02, 5.79e-02]    []  
151000    [1.03e-01, 1.38e-01, 2.20e-02, 7.73e-02, 2.33e+00, 2.31e-02, 5.90e-02]    [1.49e-01, 2.43e-01, 2.47e-02, 7.73e-02, 2.33e+00, 2.31e-02, 5.90e-02]    []  
152000    [1.03e-01, 1.37e-01, 2.20e-02, 7.74e-02, 2.33e+00, 2.31e-02, 5.79e-02]    [1.49e-01, 2.45e-01, 2.46e-02, 7.74e-02, 2.33e+00, 2.31e-02, 5.79e-02]    []  
153000    [1.02e-01, 1.38e-01, 2.19e-02, 7.73e-02, 2.33e+00, 2.32e-02, 6.23e-02]    [1.48e-01, 2.48e-01, 2.45e-02, 7.73e-02, 2.33e+00, 2.32e-02, 6.23e-02]    []  
154000    [1.03e-01, 1.37e-01, 2.20e-02, 7.76e-02, 2.33e+00, 2.31e-02, 5.74e-02]    [1.50e-01, 2.49e-01, 2.45e-02, 7.76e-02, 2.33e+00, 2.31e-02, 5.74e-02]    []  
155000    [1.02e-01, 1.37e-01, 2.19e-02, 7.75e-02, 2.33e+00, 2.30e-02, 5.79e-02]    [1.48e-01, 2.50e-01, 2.44e-02, 7.75e-02, 2.33e+00, 2.30e-02, 5.79e-02]    []  
156000    [1.02e-01, 1.37e-01, 2.19e-02, 7.76e-02, 2.33e+00, 2.30e-02, 5.76e-02]    [1.48e-01, 2.52e-01, 2.43e-02, 7.76e-02, 2.33e+00, 2.30e-02, 5.76e-02]    []  
157000    [1.02e-01, 1.37e-01, 2.18e-02, 7.79e-02, 2.33e+00, 2.29e-02, 5.85e-02]    [1.48e-01, 2.55e-01, 2.43e-02, 7.79e-02, 2.33e+00, 2.29e-02, 5.85e-02]    []  
158000    [1.02e-01, 1.36e-01, 2.18e-02, 7.78e-02, 2.33e+00, 2.29e-02, 5.67e-02]    [1.48e-01, 2.56e-01, 2.43e-02, 7.78e-02, 2.33e+00, 2.29e-02, 5.67e-02]    []  
159000    [1.03e-01, 1.36e-01, 2.20e-02, 7.86e-02, 2.35e+00, 2.31e-02, 7.10e-02]    [1.50e-01, 2.59e-01, 2.42e-02, 7.86e-02, 2.35e+00, 2.31e-02, 7.10e-02]    []  
160000    [1.01e-01, 1.36e-01, 2.17e-02, 7.77e-02, 2.32e+00, 2.28e-02, 5.94e-02]    [1.46e-01, 2.61e-01, 2.41e-02, 7.77e-02, 2.32e+00, 2.28e-02, 5.94e-02]    []  
161000    [1.01e-01, 1.36e-01, 2.17e-02, 7.79e-02, 2.32e+00, 2.28e-02, 5.64e-02]    [1.47e-01, 2.63e-01, 2.41e-02, 7.79e-02, 2.32e+00, 2.28e-02, 5.64e-02]    []  
162000    [1.01e-01, 1.36e-01, 2.17e-02, 7.80e-02, 2.32e+00, 2.27e-02, 5.67e-02]    [1.46e-01, 2.65e-01, 2.40e-02, 7.80e-02, 2.32e+00, 2.27e-02, 5.67e-02]    []  
163000    [1.01e-01, 1.36e-01, 2.17e-02, 7.84e-02, 2.32e+00, 2.26e-02, 6.02e-02]    [1.46e-01, 2.67e-01, 2.41e-02, 7.84e-02, 2.32e+00, 2.26e-02, 6.02e-02]    []  
164000    [9.94e-02, 1.40e-01, 2.17e-02, 7.84e-02, 2.36e+00, 2.36e-02, 9.95e-02]    [1.44e-01, 2.75e-01, 2.40e-02, 7.84e-02, 2.36e+00, 2.36e-02, 9.95e-02]    []  
165000    [9.96e-02, 1.36e-01, 2.15e-02, 7.81e-02, 2.32e+00, 2.26e-02, 5.63e-02]    [1.44e-01, 2.72e-01, 2.38e-02, 7.81e-02, 2.32e+00, 2.26e-02, 5.63e-02]    []  
166000    [9.91e-02, 1.36e-01, 2.15e-02, 7.81e-02, 2.32e+00, 2.25e-02, 5.68e-02]    [1.44e-01, 2.74e-01, 2.38e-02, 7.81e-02, 2.32e+00, 2.25e-02, 5.68e-02]    []  
167000    [9.96e-02, 1.35e-01, 2.15e-02, 7.83e-02, 2.32e+00, 2.28e-02, 5.56e-02]    [1.44e-01, 2.76e-01, 2.36e-02, 7.83e-02, 2.32e+00, 2.28e-02, 5.56e-02]    []  
168000    [9.87e-02, 1.36e-01, 2.14e-02, 7.83e-02, 2.32e+00, 2.25e-02, 5.54e-02]    [1.43e-01, 2.79e-01, 2.36e-02, 7.83e-02, 2.32e+00, 2.25e-02, 5.54e-02]    []  
169000    [9.81e-02, 1.36e-01, 2.14e-02, 7.83e-02, 2.32e+00, 2.24e-02, 5.54e-02]    [1.42e-01, 2.81e-01, 2.35e-02, 7.83e-02, 2.32e+00, 2.24e-02, 5.54e-02]    []  
170000    [9.76e-02, 1.36e-01, 2.13e-02, 7.83e-02, 2.32e+00, 2.24e-02, 5.55e-02]    [1.41e-01, 2.83e-01, 2.35e-02, 7.83e-02, 2.32e+00, 2.24e-02, 5.55e-02]    []  
171000    [9.71e-02, 1.36e-01, 2.13e-02, 7.84e-02, 2.31e+00, 2.23e-02, 5.54e-02]    [1.41e-01, 2.86e-01, 2.34e-02, 7.84e-02, 2.31e+00, 2.23e-02, 5.54e-02]    []  
172000    [9.30e-02, 1.40e-01, 2.11e-02, 7.93e-02, 2.32e+00, 2.33e-02, 1.08e-01]    [1.33e-01, 2.90e-01, 2.34e-02, 7.93e-02, 2.32e+00, 2.33e-02, 1.08e-01]    []  
173000    [9.60e-02, 1.36e-01, 2.11e-02, 7.85e-02, 2.31e+00, 2.22e-02, 5.49e-02]    [1.39e-01, 2.90e-01, 2.32e-02, 7.85e-02, 2.31e+00, 2.22e-02, 5.49e-02]    []  
174000    [9.55e-02, 1.36e-01, 2.11e-02, 7.85e-02, 2.31e+00, 2.21e-02, 5.47e-02]    [1.38e-01, 2.93e-01, 2.31e-02, 7.85e-02, 2.31e+00, 2.21e-02, 5.47e-02]    []  
175000    [9.35e-02, 1.37e-01, 2.09e-02, 7.85e-02, 2.32e+00, 2.21e-02, 6.71e-02]    [1.35e-01, 2.95e-01, 2.31e-02, 7.85e-02, 2.32e+00, 2.21e-02, 6.71e-02]    []  
176000    [9.42e-02, 1.36e-01, 2.09e-02, 7.86e-02, 2.31e+00, 2.20e-02, 5.46e-02]    [1.37e-01, 2.97e-01, 2.30e-02, 7.86e-02, 2.31e+00, 2.20e-02, 5.46e-02]    []  
177000    [9.37e-02, 1.35e-01, 2.09e-02, 7.87e-02, 2.31e+00, 2.19e-02, 5.41e-02]    [1.36e-01, 2.99e-01, 2.29e-02, 7.87e-02, 2.31e+00, 2.19e-02, 5.41e-02]    []  
178000    [9.28e-02, 1.36e-01, 2.08e-02, 7.88e-02, 2.31e+00, 2.18e-02, 5.45e-02]    [1.34e-01, 3.02e-01, 2.28e-02, 7.88e-02, 2.31e+00, 2.18e-02, 5.45e-02]    []  
179000    [9.23e-02, 1.35e-01, 2.07e-02, 7.89e-02, 2.31e+00, 2.18e-02, 5.38e-02]    [1.34e-01, 3.04e-01, 2.27e-02, 7.89e-02, 2.31e+00, 2.18e-02, 5.38e-02]    []  
180000    [9.17e-02, 1.35e-01, 2.06e-02, 7.90e-02, 2.31e+00, 2.17e-02, 5.33e-02]    [1.33e-01, 3.06e-01, 2.26e-02, 7.90e-02, 2.31e+00, 2.17e-02, 5.33e-02]    []  
181000    [9.06e-02, 1.36e-01, 2.05e-02, 7.90e-02, 2.31e+00, 2.16e-02, 5.60e-02]    [1.31e-01, 3.08e-01, 2.25e-02, 7.90e-02, 2.31e+00, 2.16e-02, 5.60e-02]    []  
182000    [9.03e-02, 1.35e-01, 2.05e-02, 7.91e-02, 2.31e+00, 2.15e-02, 5.26e-02]    [1.31e-01, 3.11e-01, 2.24e-02, 7.91e-02, 2.31e+00, 2.15e-02, 5.26e-02]    []  
183000    [8.95e-02, 1.35e-01, 2.04e-02, 7.92e-02, 2.31e+00, 2.14e-02, 5.29e-02]    [1.30e-01, 3.13e-01, 2.23e-02, 7.92e-02, 2.31e+00, 2.14e-02, 5.29e-02]    []  
184000    [8.89e-02, 1.35e-01, 2.03e-02, 7.93e-02, 2.31e+00, 2.14e-02, 5.24e-02]    [1.29e-01, 3.15e-01, 2.22e-02, 7.93e-02, 2.31e+00, 2.14e-02, 5.24e-02]    []  
185000    [8.86e-02, 1.35e-01, 2.03e-02, 7.95e-02, 2.31e+00, 2.14e-02, 5.40e-02]    [1.29e-01, 3.18e-01, 2.21e-02, 7.95e-02, 2.31e+00, 2.14e-02, 5.40e-02]    []  
186000    [8.75e-02, 1.35e-01, 2.02e-02, 7.94e-02, 2.31e+00, 2.12e-02, 5.17e-02]    [1.27e-01, 3.20e-01, 2.21e-02, 7.94e-02, 2.31e+00, 2.12e-02, 5.17e-02]    []  
187000    [8.73e-02, 1.35e-01, 2.02e-02, 7.96e-02, 2.31e+00, 2.12e-02, 5.12e-02]    [1.27e-01, 3.23e-01, 2.20e-02, 7.96e-02, 2.31e+00, 2.12e-02, 5.12e-02]    []  
188000    [8.63e-02, 1.35e-01, 2.00e-02, 7.96e-02, 2.31e+00, 2.11e-02, 5.33e-02]    [1.25e-01, 3.23e-01, 2.19e-02, 7.96e-02, 2.31e+00, 2.11e-02, 5.33e-02]    []  
189000    [8.56e-02, 1.35e-01, 2.00e-02, 7.96e-02, 2.31e+00, 2.10e-02, 5.12e-02]    [1.25e-01, 3.26e-01, 2.18e-02, 7.96e-02, 2.31e+00, 2.10e-02, 5.12e-02]    []  
190000    [8.50e-02, 1.35e-01, 1.99e-02, 7.96e-02, 2.31e+00, 2.09e-02, 5.09e-02]    [1.24e-01, 3.28e-01, 2.18e-02, 7.96e-02, 2.31e+00, 2.09e-02, 5.09e-02]    []  
191000    [8.42e-02, 1.35e-01, 1.99e-02, 7.97e-02, 2.31e+00, 2.08e-02, 5.06e-02]    [1.23e-01, 3.31e-01, 2.17e-02, 7.97e-02, 2.31e+00, 2.08e-02, 5.06e-02]    []  
192000    [8.37e-02, 1.35e-01, 1.98e-02, 7.97e-02, 2.31e+00, 2.07e-02, 5.07e-02]    [1.22e-01, 3.33e-01, 2.17e-02, 7.97e-02, 2.31e+00, 2.07e-02, 5.07e-02]    []  
193000    [8.35e-02, 1.34e-01, 1.98e-02, 7.98e-02, 2.31e+00, 2.07e-02, 5.01e-02]    [1.22e-01, 3.34e-01, 2.17e-02, 7.98e-02, 2.31e+00, 2.07e-02, 5.01e-02]    []  
194000    [8.28e-02, 1.34e-01, 1.97e-02, 7.97e-02, 2.31e+00, 2.06e-02, 5.05e-02]    [1.21e-01, 3.36e-01, 2.16e-02, 7.97e-02, 2.31e+00, 2.06e-02, 5.05e-02]    []  
195000    [8.23e-02, 1.34e-01, 1.97e-02, 7.97e-02, 2.31e+00, 2.06e-02, 5.04e-02]    [1.20e-01, 3.38e-01, 2.16e-02, 7.97e-02, 2.31e+00, 2.06e-02, 5.04e-02]    []  
196000    [8.21e-02, 1.34e-01, 1.97e-02, 7.97e-02, 2.31e+00, 2.05e-02, 4.95e-02]    [1.20e-01, 3.41e-01, 2.16e-02, 7.97e-02, 2.31e+00, 2.05e-02, 4.95e-02]    []  
197000    [8.13e-02, 1.35e-01, 1.96e-02, 7.96e-02, 2.31e+00, 2.05e-02, 5.06e-02]    [1.19e-01, 3.43e-01, 2.16e-02, 7.96e-02, 2.31e+00, 2.05e-02, 5.06e-02]    []  
198000    [8.11e-02, 1.34e-01, 1.96e-02, 7.96e-02, 2.31e+00, 2.04e-02, 4.97e-02]    [1.19e-01, 3.45e-01, 2.16e-02, 7.96e-02, 2.31e+00, 2.04e-02, 4.97e-02]    []  
199000    [8.18e-02, 1.35e-01, 1.99e-02, 8.02e-02, 2.33e+00, 2.05e-02, 6.46e-02]    [1.21e-01, 3.50e-01, 2.17e-02, 8.02e-02, 2.33e+00, 2.05e-02, 6.46e-02]    []  
200000    [8.03e-02, 1.34e-01, 1.96e-02, 7.95e-02, 2.30e+00, 2.03e-02, 4.98e-02]    [1.18e-01, 3.49e-01, 2.16e-02, 7.95e-02, 2.30e+00, 2.03e-02, 4.98e-02]    []  

Best model at step 200000:
  train loss: 2.69e+00
  test loss: 2.94e+00
  test metric: []

'train' took 9350.903545 s

mu, lam = (tensor(1.1698, device='cuda:0', requires_grad=True), tensor(4.6603, device='cuda:0', requires_grad=True))
